keyLength        |encrypt(ms)      |decrypt(ms)      |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |70.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
